Rank,RMSE,Length,Model Equation
196,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
197,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
198,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
199,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
200,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
201,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
202,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
203,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
204,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
205,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
206,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
207,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
208,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
209,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
210,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
211,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
212,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
213,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
214,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
215,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
216,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
217,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
218,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
219,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
220,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
221,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
222,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
223,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
224,0.8825,9,"add(div(add(sub(Ce, LAS), Ce), Gd), EN)"
225,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
226,0.8825,9,"add(div(sub(add(Ce, Ce), LAS), Gd), EN)"
227,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
