Rank,RMSE,Length,Model Equation
106,0.9158,9,"mul(0.482, add(sub(E, sub(5.131, EN)), R))"
107,0.9158,9,"mul(0.482, add(add(add(E, -5.131), EN), R))"
108,0.9158,9,"mul(0.482, add(add(add(E, EN), -5.131), R))"
109,0.9158,9,"mul(0.482, add(add(sub(E, 5.136), EN), R))"
110,0.9158,9,"mul(0.482, add(add(sub(E, 5.130), EN), R))"
111,0.9158,9,"mul(0.482, add(add(EN, R), sub(E, 5.138)))"
112,0.9158,10,"mul(0.482, add(R, sub(sub(E, 5.138), neg(EN))))"
113,0.9158,9,"mul(0.482, add(add(sub(E, 5.138), EN), R))"
114,0.9158,9,"mul(0.482, add(add(EN, sub(E, 5.127)), R))"
115,0.9158,9,"mul(0.482, add(add(sub(E, 5.125), EN), R))"
116,0.9158,9,"mul(0.482, add(add(EN, sub(E, 5.125)), R))"
117,0.9158,9,"mul(0.482, add(add(sub(E, 5.142), EN), R))"
118,0.9158,11,"mul(0.482, add(R, neg(sub(neg(-5.124), add(E, EN)))))"
119,0.9158,9,"mul(0.482, add(add(add(-5.142, E), EN), R))"
120,0.9158,9,"mul(0.482, add(sub(EN, sub(5.123, E)), R))"
121,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
122,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
123,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
124,0.9158,10,"mul(0.482, add(sub(sub(E, 5.121), neg(EN)), R))"
125,0.9158,9,"mul(0.482, add(add(sub(E, 5.120), EN), R))"
126,0.9158,9,"mul(0.482, add(add(add(E, -5.119), EN), R))"
127,0.9158,10,"mul(0.482, add(E, add(add(EN, R), neg(5.119))))"
128,0.9158,9,"mul(0.482, add(add(sub(E, 5.149), EN), R))"
129,0.9158,10,"mul(0.482, add(sub(sub(E, 5.150), neg(EN)), R))"
130,0.9158,9,"mul(0.482, add(add(sub(E, 5.150), EN), R))"
131,0.9158,9,"mul(0.482, add(sub(add(EN, E), 5.150), R))"
132,0.9158,9,"mul(0.482, add(add(sub(E, 5.150), EN), R))"
133,0.9158,10,"mul(0.482, add(add(sub(E, neg(-5.150)), EN), R))"
134,0.9158,9,"mul(0.482, add(add(sub(E, 5.116), EN), R))"
135,0.9158,9,"mul(0.482, add(sub(EN, sub(5.151, E)), R))"
136,0.9158,9,"mul(0.482, add(add(add(E, -5.115), EN), R))"
137,0.9158,10,"mul(0.482, add(R, sub(sub(E, 5.115), neg(EN))))"
138,0.9158,9,"mul(0.482, add(add(sub(E, 5.152), EN), R))"
139,0.9158,10,"mul(0.482, add(R, sub(sub(E, 5.114), neg(EN))))"
140,0.9158,10,"mul(0.482, add(sub(sub(E, 5.113), neg(EN)), R))"
