Rank,RMSE,Length,Model Equation
274,0.8779,3,"mul(0.969, E)"
275,0.8779,3,"mul(0.969, E)"
276,0.8779,3,"mul(0.969, E)"
277,0.8780,3,"mul(E, 0.983)"
278,0.8780,5,"mul(0.985, mul(0.985, E))"
279,0.8780,5,"mul(mul(E, 0.984), 0.984)"
280,0.8780,5,"div(div(E, 1.016), 1.016)"
281,0.8780,5,"div(div(E, 1.016), 1.016)"
282,0.8781,5,"mul(0.984, mul(0.984, E))"
283,0.8781,3,"mul(0.983, E)"
284,0.8781,3,"mul(0.983, E)"
285,0.8781,3,"mul(0.969, E)"
286,0.8781,3,"mul(0.983, E)"
287,0.8781,3,"mul(E, 0.969)"
288,0.8781,3,"mul(E, 0.969)"
289,0.8782,3,"mul(0.984, E)"
290,0.8782,3,"div(E, 1.017)"
291,0.8784,3,"div(E, 1.033)"
292,0.8784,3,"div(E, 1.033)"
293,0.8785,3,"mul(0.968, E)"
294,0.8787,3,"div(E, 1.034)"
295,0.8787,3,"mul(0.967, E)"
296,0.8787,3,"mul(0.967, E)"
297,0.8788,3,"mul(E, 0.967)"
298,0.8789,3,"div(E, 1.035)"
299,0.8789,3,"mul(0.967, E)"
300,0.8789,3,"mul(0.967, E)"
301,0.8789,3,"mul(0.967, E)"
302,0.8789,3,"mul(E, 0.967)"
303,0.8790,3,"div(E, 1.035)"
304,0.8790,3,"mul(0.986, E)"
305,0.8793,3,"div(E, 1.014)"
306,0.8806,3,"mul(0.989, E)"
307,0.8808,11,"add(div(4.284, sub(mul(R, neg(Y)), neg(LAS))), E)"
308,0.8813,9,"add(div(add(neg(EN), M), neg(La)), E)"
309,0.8813,3,"sub(E, 0.115)"
310,0.8813,3,"add(E, -0.121)"
311,0.8813,3,"sub(E, 0.114)"
312,0.8813,4,"add(neg(0.111), E)"
313,0.8814,3,"add(E, -0.106)"
314,0.8814,3,"sub(E, 0.131)"
315,0.8815,3,"add(E, -0.136)"
316,0.8815,3,"div(E, 1.009)"
317,0.8816,3,"sub(E, 0.093)"
318,0.8818,10,"add(div(div(Nd, EN), neg(Nd)), neg(neg(E)))"
319,0.8820,3,"add(E, -0.084)"
320,0.8820,8,"add(E, div(neg(div(IE, Sm)), LAS))"
321,0.8821,3,"add(-0.156, E)"
322,0.8822,3,"add(E, -0.158)"
323,0.8822,3,"add(-0.078, E)"
324,0.8825,7,"add(div(-4.899, mul(LAS, Nd)), E)"
325,0.8825,6,"sub(div(-0.859, IE), neg(E))"
326,0.8834,3,"add(E, -0.058)"
327,0.8838,3,"mul(E, 0.958)"
328,0.8841,14,"add(div(Nd, add(mul(Y, neg(R)), add(Y, div(Pr, Gd)))), E)"
329,0.8842,6,"sub(div(-0.592, Gd), neg(E))"
330,0.8842,7,"add(E, div(sub(Y, IE), LAS))"
331,0.8844,3,"sub(E, 0.044)"
332,0.8845,3,"add(E, -0.043)"
333,0.8849,3,"sub(E, 0.039)"
334,0.8850,4,"sub(E, neg(-0.038))"
335,0.8850,3,"sub(E, 0.037)"
336,0.8853,8,"add(E, div(Pr, mul(Sm, neg(Ce))))"
337,0.8857,5,"add(E, div(-0.826, La))"
338,0.8857,11,"add(div(sub(EN, M), mul(LAS, Nd)), neg(neg(E)))"
339,0.8860,9,"sub(E, div(-0.146, sub(div(Sm, Pr), R)))"
340,0.8861,7,"sub(E, div(sub(M, Sm), IE))"
341,0.8861,9,"add(div(sub(La, M), mul(-4.444, IE)), E)"
342,0.8862,8,"add(div(neg(1.623), add(E, M)), E)"
343,0.8863,9,"sub(E, div(div(EN, M), mul(Ce, Nd)))"
344,0.8864,3,"sub(E, 0.213)"
345,0.8864,7,"add(div(-1.038, mul(6.623, M)), E)"
346,0.8868,5,"add(div(-0.147, La), E)"
347,0.8870,3,"mul(E, 0.998)"
