Rank,RMSE,Length,Model Equation
71,0.6439,37,"sub(sub(E, div(div(neg(Sm), mul(R, sub(sub(E, div(div(neg(EN), mul(Nd, Y)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058)))), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058))"
72,0.6440,35,"sub(sub(E, div(div(neg(Sm), mul(sub(sub(E, div(div(neg(EN), mul(Nd, R)), sub(LAS, M))), div(sub(E, 4.877), 3.058)), R)), sub(LAS, M))), div(sub(E, 4.877), 3.058))"
73,0.6440,37,"sub(sub(E, div(div(neg(Sm), mul(sub(sub(E, div(div(neg(EN), mul(Nd, R)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058)), R)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058))"
74,0.6443,37,"sub(sub(E, div(div(neg(Sm), mul(R, sub(sub(E, div(div(neg(Sm), mul(R, Nd)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058)))), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058))"
75,0.6460,11,"add(div(sub(5.790, E), div(IE, sub(Gd, La))), E)"
76,0.6467,19,"sub(sub(E, div(div(neg(Sm), mul(R, Nd)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058))"
77,0.6495,22,"sub(sub(E, div(sub(E, 5.264), 3.058)), div(div(sub(3.058, E), mul(Nd, add(-1.226, Nd))), neg(sub(M, LAS))))"
78,0.6499,20,"sub(sub(E, div(div(sub(2.482, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, M), 2.081))"
79,0.6505,20,"sub(sub(E, div(div(sub(3.058, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, 5.164), 3.058))"
80,0.6509,20,"sub(sub(E, div(div(sub(1.959, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, M), 1.959))"
81,0.6539,17,"add(div(sub(sub(Y, R), div(R, E)), mul(mul(Gd, Gd), sub(La, R))), E)"
82,0.6550,18,"add(M, div(div(Sm, sub(M, LAS)), mul(sub(add(add(-1.905, Y), Gd), Sm), neg(Nd))))"
83,0.6560,20,"sub(sub(E, div(div(sub(3.058, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, 5.473), 3.058))"
84,0.6561,39,"sub(sub(E, div(div(sub(2.672, E), mul(Nd, sub(sub(E, div(sub(E, M), 2.672)), div(div(sub(2.672, E), mul(Nd, Nd)), neg(sub(M, LAS)))))), neg(sub(M, LAS)))), div(sub(E, M), 2.672))"
85,0.6578,20,"sub(sub(E, div(sub(E, M), 2.615)), div(div(sub(2.615, E), mul(Nd, Nd)), neg(sub(M, LAS))))"
86,0.6594,20,"sub(sub(E, div(div(sub(3.058, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, 4.877), 3.058))"
87,0.6607,13,"add(div(sub(LAS, La), mul(mul(Gd, Gd), sub(La, R))), E)"
88,0.6672,17,"add(div(sub(5.015, E), div(-0.215, div(sub(R, Y), mul(sub(8.917, R), Gd)))), E)"
89,0.6679,16,"add(div(sub(Sm, La), mul(mul(add(Gd, M), neg(M)), sub(R, La))), E)"
90,0.6679,16,"add(div(sub(Sm, La), mul(mul(add(Gd, M), neg(M)), sub(R, La))), E)"
91,0.6679,16,"add(div(sub(Sm, La), mul(mul(add(Gd, M), neg(M)), sub(R, La))), E)"
92,0.6685,21,"add(div(sub(EN, La), mul(mul(8.607, neg(add(neg(neg(IE)), neg(sub(5.382, Gd))))), sub(R, La))), E)"
93,0.6688,13,"add(div(sub(Sm, La), mul(mul(-8.912, E), sub(R, La))), E)"
94,0.6696,14,"add(div(sub(EN, La), mul(mul(8.607, neg(Gd)), sub(R, La))), E)"
95,0.6729,21,"add(sub(Y, 7.048), add(div(div(div(E, sub(LAS, M)), Nd), sub(add(Nd, IE), add(-4.021, E))), E))"
96,0.6739,13,"add(div(sub(LAS, E), mul(mul(-8.912, Gd), sub(R, Ce))), E)"
97,0.6739,13,"add(div(sub(LAS, E), mul(mul(-8.912, Gd), sub(R, Ce))), E)"
98,0.6739,13,"add(div(sub(LAS, E), mul(mul(-8.912, Gd), sub(R, Ce))), E)"
99,0.6750,13,"add(div(sub(LAS, E), mul(mul(-8.661, Gd), sub(R, Ce))), E)"
100,0.6752,13,"add(div(sub(LAS, R), mul(mul(E, Ce), sub(La, R))), E)"
101,0.6770,15,"add(M, div(div(Sm, sub(M, LAS)), sub(add(Sm, Sm), mul(Gd, R))))"
102,0.6770,16,"add(M, div(div(Sm, sub(M, LAS)), add(add(neg(mul(R, Gd)), Sm), Sm)))"
103,0.6777,13,"add(div(sub(Ce, E), mul(add(Y, Ce), sub(Y, R))), E)"
104,0.6821,22,"sub(M, div(div(Sm, sub(M, LAS)), add(div(mul(IE, Nd), add(Sm, -3.122)), add(neg(-0.106), add(EN, E)))))"
105,0.6858,17,"add(div(sub(4.612, E), div(-0.215, div(sub(R, Y), mul(mul(IE, IE), IE)))), E)"
106,0.6911,13,"add(M, div(div(Sm, sub(M, LAS)), sub(Sm, mul(Gd, R))))"
107,0.6924,15,"add(M, div(div(Sm, sub(M, LAS)), sub(add(La, La), mul(Ce, La))))"
108,0.6924,15,"add(M, div(div(Sm, sub(M, LAS)), sub(add(La, La), mul(Ce, La))))"
109,0.6982,15,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.277, div(M, div(EN, Pr)))))"
110,0.6984,15,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, div(M, div(EN, Pr)))))"
111,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.428, R)))"
112,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.428, R)))"
113,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.428, R)))"
114,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.428, R)))"
115,0.7006,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.418, R)))"
116,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.441, R)))"
117,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.441, R)))"
118,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.441, R)))"
119,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(R, -4.451)))"
120,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.473, R)))"
121,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.473, R)))"
122,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.473, R)))"
123,0.7006,11,"add(M, div(div(Sm, sub(M, LAS)), mul(R, -4.475)))"
124,0.7011,11,"add(M, div(div(Sm, sub(M, LAS)), mul(R, -4.582)))"
125,0.7011,11,"add(M, div(div(Sm, sub(M, LAS)), mul(R, -4.582)))"
126,0.7012,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.277, R)))"
127,0.7012,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.277, R)))"
128,0.7012,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.277, R)))"
129,0.7012,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.277, R)))"
130,0.7013,11,"add(M, div(div(Sm, sub(M, LAS)), mul(R, -4.604)))"
131,0.7014,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, R)))"
132,0.7014,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, R)))"
133,0.7014,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, R)))"
134,0.7014,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, R)))"
135,0.7014,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(4.256, R)))"
136,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.728)))"
137,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.728)))"
138,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.728)))"
139,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.728)))"
140,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.709)))"
141,0.7020,11,"add(M, div(div(Sm, sub(M, LAS)), mul(-4.770, La)))"
142,0.7022,12,"add(M, div(div(Sm, sub(M, LAS)), mul(4.835, neg(La))))"
143,0.7024,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.876)))"
144,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
145,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
146,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
147,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
148,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
149,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
150,0.7026,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.896)))"
151,0.7030,11,"add(M, div(div(Sm, sub(M, LAS)), mul(La, -4.956)))"
152,0.7039,13,"add(M, div(div(Sm, sub(M, LAS)), sub(M, mul(M, La))))"
153,0.7039,13,"add(M, div(div(Sm, sub(M, LAS)), sub(M, mul(M, La))))"
154,0.7104,13,"add(M, div(div(Sm, sub(M, LAS)), sub(Pr, mul(Ce, IE))))"
155,0.7110,11,"add(M, div(div(Sm, sub(M, LAS)), mul(5.408, -5.706)))"
156,0.7120,11,"sub(M, div(div(Sm, sub(M, LAS)), mul(Gd, La)))"
157,0.7120,12,"add(M, div(div(Sm, sub(M, LAS)), mul(Gd, neg(La))))"
158,0.7141,11,"add(M, div(div(Sm, sub(M, LAS)), mul(Gd, -5.706)))"
159,0.7586,26,"add(div(sub(EN, E), div(neg(div(sub(mul(Sm, E), div(M, M)), add(div(M, M), sub(R, IE)))), sub(Ce, Gd))), E)"
160,0.8222,11,"add(div(sub(mul(Sm, div(Ce, E)), E), Nd), E)"
161,0.8222,11,"add(div(sub(mul(Sm, div(Ce, E)), E), Nd), E)"
162,0.8222,11,"add(div(sub(mul(Sm, div(Ce, E)), E), Nd), E)"
163,0.8222,11,"add(div(sub(mul(Sm, div(Ce, E)), E), Nd), E)"
164,0.8222,11,"add(div(sub(mul(Sm, div(Ce, E)), E), Nd), E)"
165,0.8291,10,"add(neg(div(Gd, EN)), add(E, div(Ce, E)))"
166,0.8342,13,"add(div(add(div(E, 1.207), div(EN, Gd)), 1.207), div(EN, Gd))"
167,0.8360,7,"add(div(E, 1.248), div(EN, M))"
168,0.8360,7,"add(div(E, 1.248), div(EN, M))"
169,0.8363,9,"sub(div(Ce, E), sub(div(La, Sm), E))"
170,0.8455,9,"sub(3.598, div(sub(IE, add(EN, E)), 2.306))"
