# LAMMPS data file written by OVITO Basic 3.5.4
24000 atoms
4 atom types
0.0 77.9761 xlo xhi
0.0 77.9761 ylo yhi
0.0 76.4216 zlo zhi

Masses

1 137.327  # Ba
2 140.90765  # Pr
3 58.933195  # Co
4 15.999  # O

Atoms  # charge

151 1 0.0 21.4434275 5.8482075 0.0
152 2 0.0 21.4434275 5.8482075 3.82108
153 3 0.0 19.494025 3.898805 1.92582432
154 4 0.0 19.494025 3.898805 0.0
155 4 0.0 19.494025 5.8482075 2.10541508
156 4 0.0 19.494025 3.898805 3.82108
157 1 0.0 25.3422325 5.8482075 0.0
158 2 0.0 25.3422325 5.8482075 3.82108
159 3 0.0 23.39283 3.898805 1.92582432
160 4 0.0 23.39283 3.898805 0.0
161 4 0.0 23.39283 5.8482075 2.10541508
162 4 0.0 23.39283 3.898805 3.82108
163 1 0.0 29.2410375 5.8482075 0.0
164 2 0.0 29.2410375 5.8482075 3.82108
165 3 0.0 27.291635 3.898805 1.92582432
166 4 0.0 27.291635 3.898805 0.0
167 4 0.0 27.291635 5.8482075 2.10541508
168 4 0.0 27.291635 3.898805 3.82108
169 1 0.0 33.1398425 5.8482075 0.0
170 2 0.0 33.1398425 5.8482075 3.82108
171 3 0.0 31.19044 3.898805 1.92582432
172 4 0.0 31.19044 3.898805 0.0
173 4 0.0 31.19044 5.8482075 2.10541508
174 4 0.0 31.19044 3.898805 3.82108
175 1 0.0 37.0386475 5.8482075 0.0
176 2 0.0 37.0386475 5.8482075 3.82108
177 3 0.0 35.089245 3.898805 1.92582432
178 4 0.0 35.089245 3.898805 0.0
179 4 0.0 35.089245 5.8482075 2.10541508
180 4 0.0 35.089245 3.898805 3.82108
181 1 0.0 40.9374525 5.8482075 0.0
182 2 0.0 40.9374525 5.8482075 3.82108
183 3 0.0 38.98805 3.898805 1.92582432
184 4 0.0 38.98805 3.898805 0.0
185 4 0.0 38.98805 5.8482075 2.10541508
186 4 0.0 38.98805 3.898805 3.82108
187 1 0.0 44.8362575 5.8482075 0.0
188 2 0.0 44.8362575 5.8482075 3.82108
189 3 0.0 42.886855 3.898805 1.92582432
190 4 0.0 42.886855 3.898805 0.0
191 4 0.0 42.886855 5.8482075 2.10541508
192 4 0.0 42.886855 3.898805 3.82108
193 1 0.0 48.7350625 5.8482075 0.0
194 2 0.0 48.7350625 5.8482075 3.82108
195 3 0.0 46.78566 3.898805 1.92582432
196 4 0.0 46.78566 3.898805 0.0
197 4 0.0 46.78566 5.8482075 2.10541508
198 4 0.0 46.78566 3.898805 3.82108
199 1 0.0 52.6338675 5.8482075 0.0
200 2 0.0 52.6338675 5.8482075 3.82108
201 3 0.0 50.684465 3.898805 1.92582432
202 4 0.0 50.684465 3.898805 0.0
203 4 0.0 50.684465 5.8482075 2.10541508
204 4 0.0 50.684465 3.898805 3.82108
205 1 0.0 56.5326725 5.8482075 0.0
206 2 0.0 56.5326725 5.8482075 3.82108
207 3 0.0 54.58327 3.898805 1.92582432
208 4 0.0 54.58327 3.898805 0.0
209 4 0.0 54.58327 5.8482075 2.10541508
210 4 0.0 54.58327 3.898805 3.82108
211 1 0.0 60.4314775 5.8482075 0.0
212 2 0.0 60.4314775 5.8482075 3.82108
213 3 0.0 58.482075 3.898805 1.92582432
214 4 0.0 58.482075 3.898805 0.0
215 4 0.0 58.482075 5.8482075 2.10541508
216 4 0.0 58.482075 3.898805 3.82108
217 1 0.0 64.3302825 5.8482075 0.0
218 2 0.0 64.3302825 5.8482075 3.82108
219 3 0.0 62.38088 3.898805 1.92582432
220 4 0.0 62.38088 3.898805 0.0
221 4 0.0 62.38088 5.8482075 2.10541508
222 4 0.0 62.38088 3.898805 3.82108
223 1 0.0 68.2290875 5.8482075 0.0
224 2 0.0 68.2290875 5.8482075 3.82108
225 3 0.0 66.279685 3.898805 1.92582432
226 4 0.0 66.279685 3.898805 0.0
227 4 0.0 66.279685 5.8482075 2.10541508
228 4 0.0 66.279685 3.898805 3.82108
229 1 0.0 72.1278925 5.8482075 0.0
230 2 0.0 72.1278925 5.8482075 3.82108
231 3 0.0 70.17849 3.898805 1.92582432
232 4 0.0 70.17849 3.898805 0.0
233 4 0.0 70.17849 5.8482075 2.10541508
234 4 0.0 70.17849 3.898805 3.82108
235 1 0.0 76.0266975 5.8482075 0.0
236 2 0.0 76.0266975 5.8482075 3.82108
237 3 0.0 74.077295 3.898805 1.92582432
238 4 0.0 74.077295 3.898805 0.0
239 4 0.0 74.077295 5.8482075 2.10541508
240 4 0.0 74.077295 3.898805 3.82108
241 1 0.0 1.9494025 9.7470125 0.0
242 2 0.0 1.9494025 9.7470125 3.82108
243 3 0.0 0.0 7.79761 1.92582432
244 4 0.0 0.0 7.79761 0.0
245 4 0.0 0.0 9.7470125 2.10541508
246 4 0.0 0.0 7.79761 3.82108
247 1 0.0 5.8482075 9.7470125 0.0
248 2 0.0 5.8482075 9.7470125 3.82108
249 3 0.0 3.898805 7.79761 1.92582432
250 4 0.0 3.898805 7.79761 0.0
251 4 0.0 3.898805 9.7470125 2.10541508
252 4 0.0 3.898805 7.79761 3.82108
253 1 0.0 9.7470125 9.7470125 0.0
254 2 0.0 9.7470125 9.7470125 3.82108
255 3 0.0 7.79761 7.79761 1.92582432
256 4 0.0 7.79761 7.79761 0.0
257 4 0.0 7.79761 9.7470125 2.10541508
258 4 0.0 7.79761 7.79761 3.82108
259 1 0.0 13.6458175 9.7470125 0.0
260 2 0.0 13.6458175 9.7470125 3.82108
261 3 0.0 11.696415 7.79761 1.92582432
262 4 0.0 11.696415 7.79761 0.0
263 4 0.0 11.696415 9.7470125 2.10541508
264 4 0.0 11.696415 7.79761 3.82108
265 1 0.0 17.5446225 9.7470125 0.0
266 2 0.0 17.5446225 9.7470125 3.82108
267 3 0.0 15.59522 7.79761 1.92582432
268 4 0.0 15.59522 7.79761 0.0
269 4 0.0 15.59522 9.7470125 2.10541508
270 4 0.0 15.59522 7.79761 3.82108
271 1 0.0 21.4434275 9.7470125 0.0
272 2 0.0 21.4434275 9.7470125 3.82108
273 3 0.0 19.494025 7.79761 1.92582432
274 4 0.0 19.494025 7.79761 0.0
275 4 0.0 19.494025 9.7470125 2.10541508
276 4 0.0 19.494025 7.79761 3.82108
277 1 0.0 25.3422325 9.7470125 0.0
278 2 0.0 25.3422325 9.7470125 3.82108
279 3 0.0 23.39283 7.79761 1.92582432
280 4 0.0 23.39283 7.79761 0.0
281 4 0.0 23.39283 9.7470125 2.10541508
282 4 0.0 23.39283 7.79761 3.82108
283 1 0.0 29.2410375 9.7470125 0.0
284 2 0.0 29.2410375 9.7470125 3.82108
285 3 0.0 27.291635 7.79761 1.92582432
286 4 0.0 27.291635 7.79761 0.0
287 4 0.0 27.291635 9.7470125 2.10541508
288 4 0.0 27.291635 7.79761 3.82108
289 1 0.0 33.1398425 9.7470125 0.0
290 2 0.0 33.1398425 9.7470125 3.82108
291 3 0.0 31.19044 7.79761 1.92582432
292 4 0.0 31.19044 7.79761 0.0
293 4 0.0 31.19044 9.7470125 2.10541508
294 4 0.0 31.19044 7.79761 3.82108
295 1 0.0 37.0386475 9.7470125 0.0
296 2 0.0 37.0386475 9.7470125 3.82108
297 3 0.0 35.089245 7.79761 1.92582432
298 4 0.0 35.089245 7.79761 0.0
299 4 0.0 35.089245 9.7470125 2.10541508
300 4 0.0 35.089245 7.79761 3.82108
301 1 0.0 40.9374525 9.7470125 0.0
302 2 0.0 40.9374525 9.7470125 3.82108
303 3 0.0 38.98805 7.79761 1.92582432
304 4 0.0 38.98805 7.79761 0.0
305 4 0.0 38.98805 9.7470125 2.10541508
306 4 0.0 38.98805 7.79761 3.82108
307 1 0.0 44.8362575 9.7470125 0.0
308 2 0.0 44.8362575 9.7470125 3.82108
309 3 0.0 42.886855 7.79761 1.92582432
310 4 0.0 42.886855 7.79761 0.0
311 4 0.0 42.886855 9.7470125 2.10541508
312 4 0.0 42.886855 7.79761 3.82108
313 1 0.0 48.7350625 9.7470125 0.0
314 2 0.0 48.7350625 9.7470125 3.82108
315 3 0.0 46.78566 7.79761 1.92582432
316 4 0.0 46.78566 7.79761 0.0
317 4 0.0 46.78566 9.7470125 2.10541508
318 4 0.0 46.78566 7.79761 3.82108
319 1 0.0 52.6338675 9.7470125 0.0
