Rank,RMSE,Length,Model Equation
63,0.5187,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), 2.480), add(div(sub(M, La), R), E))))"
64,0.5190,31,"add(div(sub(M, La), Y), add(div(neg(div(div(neg(La), sub(EN, Y)), -7.452)), IE), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), 2.919), E))))"
65,0.5202,31,"add(div(sub(M, La), Y), add(div(neg(div(div(neg(La), sub(EN, Y)), -8.005)), IE), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), 2.973), E))))"
66,0.5216,33,"add(div(neg(div(div(-8.967, sub(EN, Y)), neg(add(IE, IE)))), EN), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), 2.738), add(div(sub(M, La), Y), E))))"
67,0.5219,33,"add(div(neg(div(div(-8.967, sub(EN, Y)), neg(add(IE, IE)))), Y), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), 2.599), add(div(sub(M, La), Y), E))))"
68,0.5220,33,"add(div(neg(div(div(-8.967, sub(EN, Y)), neg(add(IE, IE)))), Y), add(div(sub(Pr, IE), Sm), add(div(sub(M, La), Y), add(div(sub(M, La), 2.583), E))))"
69,0.5231,30,"add(div(neg(div(div(La, 7.515), sub(EN, Y))), IE), add(div(sub(Pr, EN), add(div(sub(M, La), 1.577), E)), add(div(sub(M, La), 1.577), E)))"
70,0.5241,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Nd, Y), 3.875), add(div(sub(M, La), La), add(div(sub(M, La), 3.724), E))))"
71,0.5241,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), 3.875), add(div(sub(M, La), La), add(div(sub(M, La), 3.724), E))))"
72,0.5241,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), 3.875), add(div(sub(M, La), La), add(div(sub(M, La), 3.724), E))))"
73,0.5243,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), 3.752), add(div(sub(M, La), 3.752), add(div(sub(M, La), La), E))))"
74,0.5243,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), 3.752), add(div(sub(M, La), 3.752), add(div(sub(M, La), La), E))))"
75,0.5243,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Nd, Y), 3.752), add(div(sub(M, La), 3.752), add(div(sub(M, La), La), E))))"
76,0.5249,34,"add(div(sub(M, La), 3.681), add(div(sub(M, Y), La), add(div(sub(Nd, La), 4.254), add(div(div(neg(add(La, 3.752)), mul(add(IE, IE), sub(EN, Y))), EN), E))))"
77,0.5251,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), LAS), add(div(sub(M, La), 3.079), add(div(sub(M, La), La), E))))"
78,0.5251,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), LAS), add(div(sub(M, La), 3.079), add(div(sub(M, La), La), E))))"
79,0.5251,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), LAS), add(div(sub(M, La), 3.079), add(div(sub(M, La), La), E))))"
80,0.5251,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), LAS), add(div(sub(M, La), 3.079), add(div(sub(M, La), La), E))))"
81,0.5251,31,"add(div(neg(div(div(neg(La), sub(EN, Y)), -7.540)), IE), add(div(sub(Pr, Y), LAS), add(div(sub(M, La), 3.079), add(div(sub(M, La), La), E))))"
82,0.5271,26,"sub(add(mul(sub(EN, Gd), div(sub(IE, E), sub(Pr, Gd))), E), sub(neg(sub(Gd, IE)), div(div(sub(7.407, La), 1.761), 1.761)))"
