Rank,RMSE,Length,Model Equation
95,0.7490,15,"mul(div(neg(-6.939), Ce), mul(0.482, add(M, add(div(neg(-6.939), Nd), Nd))))"
96,0.7492,17,"mul(0.482, add(add(E, div(add(sub(Nd, mul(Ce, div(La, Nd))), Nd), Sm)), M))"
97,0.7501,15,"neg(mul(neg(E), div(EN, add(add(div(R, -8.260), div(E, La)), LAS))))"
98,0.7505,13,"mul(0.482, add(mul(mul(0.482, add(Nd, 6.538)), div(E, Y)), 7.083))"
99,0.7509,22,"mul(0.482, add(M, add(E, div(add(sub(neg(5.002), div(R, M)), mul(add(Nd, Nd), div(La, La))), Sm))))"
100,0.7509,14,"mul(0.482, add(add(M, div(Nd, add(IE, add(Sm, neg(EN))))), E))"
101,0.7510,14,"mul(0.482, add(M, sub(div(Nd, sub(La, sub(Nd, EN))), neg(E))))"
102,0.7510,13,"mul(0.482, sub(add(add(mul(0.482, add(7.346, Nd)), E), M), 5.362))"
103,0.7517,19,"sub(sub(sub(sub(E, div(neg(Nd), LAS)), div(E, EN)), div(neg(Pr), Y)), div(E, M))"
104,0.7518,13,"add(div(sub(Nd, 4.810), 3.803), add(E, mul(0.501, sub(M, E))))"
105,0.7523,13,"mul(0.490, add(add(E, sub(Gd, IE)), add(div(Sm, Nd), Nd)))"
106,0.7525,11,"mul(div(3.430, Ce), add(add(Nd, M), div(4.859, Nd)))"
107,0.7525,13,"mul(0.482, add(sub(E, sub(IE, Gd)), add(div(Sm, Nd), Nd)))"
108,0.7525,13,"mul(0.482, add(sub(E, IE), add(Gd, add(Nd, div(Sm, Nd)))))"
109,0.7526,14,"sub(sub(sub(E, 0.137), LAS), neg(add(div(sub(La, E), 3.217), EN)))"
110,0.7528,14,"mul(0.482, add(M, neg(sub(div(sub(Nd, sub(La, Nd)), -5.489), E))))"
111,0.7538,15,"mul(0.482, add(M, add(E, div(Nd, div(mul(neg(IE), Sm), neg(Nd))))))"
112,0.7539,17,"sub(sub(M, add(div(E, -5.415), div(M, Nd))), add(div(Y, -4.995), div(M, E)))"
113,0.7544,17,"mul(div(add(M, Nd), add(mul(div(add(Gd, Nd), add(IE, EN)), E), LAS)), E)"
114,0.7545,19,"mul(0.482, add(div(mul(neg(-7.068), div(mul(neg(-7.068), M), Ce)), Ce), add(div(E, Nd), Nd)))"
115,0.7545,19,"add(div(sub(div(5.550, add(div(sub(0.803, LAS), 0.803), add(EN, E))), LAS), 0.803), add(EN, E))"
